Date,Temperature,Precipitation,Humidity,Sunshine
2007-08-02 16:00:00,72.23044,0.0,60.83371,46.666668
2007-08-02 17:00:00,72.59044,0.0,58.0196,46.060608
2007-08-02 18:00:00,72.10444,0.2,59.914433,33.939392
2007-08-02 19:00:00,69.85444,0.0,67.881714,32.121212
2007-08-02 20:00:00,67.28044,0.3,71.490715,30.90909
2007-08-02 21:00:00,65.57044,0.5,76.91659,3.901818
2007-08-02 22:00:00,64.47244,0.9,78.950584,0.0
2007-08-02 23:00:00,63.55444,1.1,82.98271,0.0
2007-08-03 00:00:00,62.56444,1.0,85.21241,0.0
2007-08-03 01:00:00,61.68244,0.8,88.83608,0.0
2007-08-03 02:00:00,60.92644,0.4,90.90297,0.0
2007-08-03 03:00:00,59.972443,0.5,92.29734,0.0
2007-08-03 04:00:00,59.81044,0.4,92.112045,0.0
2007-08-03 05:00:00,59.306442,0.6,93.06085,0.0
2007-08-03 06:00:00,59.46844,0.3,91.800835,8.517171
2007-08-03 07:00:00,59.55844,0.1,90.436516,15.757578
2007-08-03 08:00:00,60.026443,0.1,88.81772,12.727271
2007-08-03 09:00:00,60.96244,0.0,87.76857,30.90909
2007-08-03 10:00:00,63.41044,0.0,80.109314,18.78788
2007-08-03 11:00:00,64.56244,0.1,77.88687,32.727272
2007-08-03 12:00:00,66.45244,0.1,73.09986,38.181816
2007-08-03 13:00:00,68.09044,0.1,66.28274,38.181816
2007-08-03 14:00:00,69.00844,0.0,63.381855,38.78788
2007-08-03 15:00:00,70.86244,0.0,59.36102,37.57576
2007-08-03 16:00:00,71.78044,0.0,55.710987,40.606064
2007-08-03 17:00:00,71.384445,0.0,56.839817,40.606064
2007-08-03 18:00:00,70.790436,0.7,57.775406,37.57576
2007-08-03 19:00:00,68.64844,0.2,64.21486,32.727272
2007-08-03 20:00:00,65.51644,0.0,73.34183,35.757576
2007-08-03 21:00:00,61.39444,0.0,86.09219,3.0303032
2007-08-03 22:00:00,59.23444,0.0,89.71623,0.0
2007-08-03 23:00:00,60.65644,0.0,81.382545,0.0
2007-08-04 00:00:00,59.720444,0.0,83.21392,0.0
2007-08-04 01:00:00,59.126442,0.0,84.11286,0.0
2007-08-04 02:00:00,57.578438,0.0,85.36159,0.0
2007-08-04 03:00:00,55.886444,0.0,88.85641,0.0
2007-08-04 04:00:00,54.374443,0.0,90.88547,0.0
2007-08-04 05:00:00,53.72644,0.0,91.960106,0.0
2007-08-04 06:00:00,54.21244,0.0,92.16211,50.361618
2007-08-04 07:00:00,58.28044,0.0,89.14549,58.36364
2007-08-04 08:00:00,61.970444,0.0,81.63911,56.0
2007-08-04 09:00:00,65.246445,0.0,76.6389,45.454544
2007-08-04 10:00:00,68.27045,0.0,70.71662,33.939392
2007-08-04 11:00:00,71.384445,0.0,63.592693,37.57576
2007-08-04 12:00:00,73.97644,0.0,57.15774,17.575756
2007-08-04 13:00:00,75.578445,0.0,52.530308,19.393942
2007-08-04 14:00:00,77.39644,0.0,48.670223,32.727272
2007-08-04 15:00:00,78.83644,0.0,45.94932,59.636364
2007-08-04 16:00:00,79.34044,0.0,45.04365,60.0
2007-08-04 17:00:00,79.412445,0.0,44.790028,60.0
2007-08-04 18:00:00,78.60244,0.0,46.823635,60.0
2007-08-04 19:00:00,75.99244,0.0,58.436733,60.0
2007-08-04 20:00:00,71.56444,0.0,61.144493,60.0
2007-08-04 21:00:00,67.11844,0.0,70.64127,2.6166666
2007-08-04 22:00:00,63.46444,0.0,79.43729,0.0
2007-08-04 23:00:00,61.772438,0.0,83.84273,0.0
2007-08-05 00:00:00,60.29644,0.0,86.87887,0.0
2007-08-05 01:00:00,59.126442,0.0,88.71751,0.0
2007-08-05 02:00:00,57.704437,0.0,90.06389,0.0
2007-08-05 03:00:00,56.67844,0.0,90.07955,0.0
2007-08-05 04:00:00,55.76044,0.0,89.860596,0.0
2007-08-05 05:00:00,54.48244,0.0,90.04405,0.0
2007-08-05 06:00:00,56.012444,0.0,88.508644,49.628033
2007-08-05 07:00:00,60.62044,0.0,81.05892,59.090908
2007-08-05 08:00:00,64.904434,0.0,71.38417,59.272728
2007-08-05 09:00:00,69.04444,0.0,64.22131,59.090908
2007-08-05 10:00:00,72.26644,0.0,58.66101,59.81818
2007-08-05 11:00:00,75.14644,0.0,55.851246,60.0
2007-08-05 12:00:00,77.540436,0.0,53.08513,60.0
2007-08-05 13:00:00,80.02444,0.0,49.472916,60.0
2007-08-05 14:00:00,82.040436,0.0,46.252884,60.0
2007-08-05 15:00:00,83.53444,0.0,44.51712,60.0
2007-08-05 16:00:00,84.27244,0.0,43.410576,60.0
2007-08-05 17:00:00,84.41644,0.0,43.769314,60.0
2007-08-05 18:00:00,83.300446,0.0,46.322197,60.0
2007-08-05 19:00:00,80.67244,0.0,53.390255,60.0
2007-08-05 20:00:00,75.290436,0.0,60.833393,60.0
2007-08-05 21:00:00,72.068436,0.0,66.78633,1.0833334
2007-08-05 22:00:00,69.45844,0.0,72.4555,0.0
2007-08-05 23:00:00,68.39644,0.0,72.34979,0.0
2007-08-06 00:00:00,67.40644,0.0,72.57932,0.0
2007-08-06 01:00:00,66.164444,0.0,74.31839,0.0
2007-08-06 02:00:00,64.940445,0.0,75.47217,0.0
2007-08-06 03:00:00,62.96044,0.0,78.673355,0.0
2007-08-06 04:00:00,61.14244,0.0,80.77872,0.0
2007-08-06 05:00:00,59.99044,0.0,82.467964,0.0
2007-08-06 06:00:00,60.818443,0.0,82.20125,48.766666
2007-08-06 07:00:00,64.70644,0.0,76.991585,60.0
2007-08-06 08:00:00,69.71044,0.0,67.68994,60.0
2007-08-06 09:00:00,73.886444,0.0,64.39054,60.0
2007-08-06 10:00:00,77.77444,0.0,61.419666,60.0
2007-08-06 11:00:00,80.16844,0.0,56.320683,60.0
2007-08-06 12:00:00,82.61644,0.0,52.48548,57.575756
2007-08-06 13:00:00,84.72244,0.0,48.069504,57.575756
2007-08-06 14:00:00,86.45044,0.0,44.926643,46.060608
2007-08-06 15:00:00,87.17044,0.0,42.39085,42.424244
2007-08-06 16:00:00,85.208435,0.4,45.34531,34.545456
2007-08-06 17:00:00,81.96844,0.0,53.165043,38.181816
2007-08-06 18:00:00,79.21444,0.0,60.405975,43.0303
2007-08-06 19:00:00,76.92844,0.0,67.07812,40.606064
2007-08-06 20:00:00,74.73244,0.5,73.19726,42.634953
2007-08-06 21:00:00,72.51844,0.6,79.22628,0.0
2007-08-06 22:00:00,70.75444,0.5,82.61061,0.0
2007-08-06 23:00:00,70.412445,0.3,82.640396,0.0
2007-08-07 00:00:00,69.78244,0.2,83.17521,0.0
2007-08-07 01:00:00,68.63044,0.2,85.937965,0.0
2007-08-07 02:00:00,68.34244,0.0,85.326324,0.0
2007-08-07 03:00:00,67.69444,0.0,85.99646,0.0
2007-08-07 04:00:00,67.190445,0.0,87.45611,0.0
2007-08-07 05:00:00,66.542435,0.2,88.54316,0.0
2007-08-07 06:00:00,66.290436,0.6,89.03983,0.0
2007-08-07 07:00:00,65.606445,0.8,89.29444,0.0
2007-08-07 08:00:00,65.318436,1.6,90.83173,0.0
2007-08-07 09:00:00,65.06644,1.8,91.05439,1.2121224
2007-08-07 10:00:00,64.292435,2.0,95.48369,1.8181801
2007-08-07 11:00:00,64.292435,2.2,93.618866,0.0
2007-08-07 12:00:00,64.346436,2.4,94.45824,0.0
2007-08-07 13:00:00,64.652435,2.0,94.225075,2.4242413
2007-08-07 14:00:00,65.13844,1.2,92.45807,13.939394
2007-08-07 15:00:00,65.51644,0.3,90.89667,23.030302
2007-08-07 16:00:00,65.94844,0.2,89.19525,6.060605
2007-08-07 17:00:00,66.07444,0.1,88.91737,8.48485
2007-08-07 18:00:00,65.48044,0.0,89.40303,12.121214
2007-08-07 19:00:00,64.598434,0.0,90.863556,11.515152
2007-08-07 20:00:00,63.64444,0.0,93.12502,12.911111
2007-08-07 21:00:00,62.97844,0.0,94.669876,0.0
2007-08-07 22:00:00,62.16844,0.0,96.36742,0.0
2007-08-07 23:00:00,62.438442,0.0,91.60621,0.0
2007-08-08 00:00:00,62.16844,0.3,91.89262,0.0
2007-08-08 01:00:00,61.64644,0.8,92.11283,0.0
2007-08-08 02:00:00,60.89044,0.8,93.107185,0.0
2007-08-08 03:00:00,60.47644,1.2,93.45784,0.0
2007-08-08 04:00:00,59.68444,1.4,93.98398,0.0
2007-08-08 05:00:00,59.16244,2.0,94.092964,0.0
2007-08-08 06:00:00,58.62244,1.9,93.83381,0.0
2007-08-08 07:00:00,58.442444,2.3,93.400734,0.0
2007-08-08 08:00:00,58.49644,0.4,92.24875,0.0
2007-08-08 09:00:00,58.94644,0.4,91.065155,0.0
2007-08-08 10:00:00,60.026443,0.2,89.10822,0.0
2007-08-08 11:00:00,61.01644,0.0,85.45469,0.0
2007-08-08 12:00:00,62.204437,0.1,80.64731,1.2121224
2007-08-08 13:00:00,62.47444,0.0,79.25445,1.2121224
2007-08-08 14:00:00,62.56444,0.1,78.07532,1.8181801
2007-08-08 15:00:00,61.862442,0.1,81.73824,2.4242413
2007-08-08 16:00:00,61.44844,0.2,84.316284,0.0
2007-08-08 17:00:00,60.80044,0.4,88.21921,0.0
2007-08-08 18:00:00,60.008442,0.7,90.51352,0.0
2007-08-08 19:00:00,59.414444,0.7,91.38062,0.0
2007-08-08 20:00:00,58.442444,3.7,92.97419,0.0
2007-08-08 21:00:00,57.578438,4.0,93.990326,0.0
2007-08-08 22:00:00,57.21844,4.3,94.28978,0.0
2007-08-08 23:00:00,57.09244,3.9,95.407166,0.0
2007-08-09 00:00:00,56.85844,3.5,95.277084,0.0
2007-08-09 01:00:00,56.570442,3.1,95.14566,0.0
2007-08-09 02:00:00,56.318443,2.9,95.07744,0.0
2007-08-09 03:00:00,55.99444,2.6,95.572784,0.0
2007-08-09 04:00:00,55.68844,2.1,96.1355,0.0
2007-08-09 05:00:00,55.472443,2.0,96.13154,0.0
2007-08-09 06:00:00,55.20244,1.8,95.80939,0.0
2007-08-09 07:00:00,54.86044,1.7,95.23319,0.0
2007-08-09 08:00:00,54.680443,1.4,94.22347,0.0
2007-08-09 09:00:00,54.626442,0.9,93.16348,0.0
2007-08-09 10:00:00,54.77044,0.6,92.18186,0.0
2007-08-09 11:00:00,55.346443,0.5,92.26329,0.0
2007-08-09 12:00:00,55.68844,0.6,89.4996,0.0
2007-08-09 13:00:00,56.28244,0.7,87.0046,0.0
2007-08-09 14:00:00,57.07444,0.9,84.483505,0.0
2007-08-09 15:00:00,57.056442,0.7,86.24191,0.0
2007-08-09 16:00:00,56.85844,1.0,88.491554,0.0
2007-08-09 17:00:00,56.58844,0.0,88.89001,0.0
2007-08-09 18:00:00,56.138443,0.0,90.59535,0.0
2007-08-09 19:00:00,55.43644,0.2,92.14404,0.0
2007-08-09 20:00:00,54.89644,0.0,92.677956,0.0
2007-08-09 21:00:00,54.48244,0.0,93.221,0.0
2007-08-09 22:00:00,54.15844,0.0,93.52191,0.0
2007-08-09 23:00:00,54.33844,0.0,91.8598,0.0
2007-08-10 00:00:00,54.248444,0.0,91.85649,0.0
2007-08-10 01:00:00,54.30244,0.0,92.10389,0.0
2007-08-10 02:00:00,54.230442,0.0,92.224266,0.0
2007-08-10 03:00:00,54.28444,0.0,91.612946,0.0
2007-08-10 04:00:00,54.374443,0.0,91.31119,0.0
2007-08-10 05:00:00,54.194443,0.0,91.67072,0.0
2007-08-10 06:00:00,54.21244,0.1,91.91647,0.0
2007-08-10 07:00:00,55.166443,0.0,91.64602,0.0
2007-08-10 08:00:00,56.37244,0.2,89.11594,0.0
2007-08-10 09:00:00,57.88444,0.1,87.380264,0.0
2007-08-10 10:00:00,58.47844,0.0,84.23793,0.0
2007-08-10 11:00:00,59.55844,0.0,84.5296,0.0
2007-08-10 12:00:00,60.26044,0.0,84.9073,0.0
2007-08-10 13:00:00,61.08844,0.0,84.4592,0.0
2007-08-10 14:00:00,61.93444,0.0,83.30769,0.0
2007-08-10 15:00:00,61.970444,0.2,82.98435,0.0
2007-08-10 16:00:00,61.62844,0.2,84.87965,0.0
2007-08-10 17:00:00,61.26844,0.3,86.59166,0.0
2007-08-10 18:00:00,60.80044,0.3,89.14307,0.6060612
2007-08-10 19:00:00,60.098442,0.3,90.93071,0.6060612
2007-08-10 20:00:00,59.846443,0.0,91.21787,2.1515143
2007-08-10 21:00:00,59.55844,0.1,91.74413,0.0
2007-08-10 22:00:00,59.34244,0.2,92.75923,0.0
2007-08-10 23:00:00,59.39644,0.3,94.344,0.0
2007-08-11 00:00:00,59.21644,0.3,94.8935,0.0
2007-08-11 01:00:00,59.01844,0.2,95.75713,0.0
2007-08-11 02:00:00,59.01844,0.2,95.508415,0.0
2007-08-11 03:00:00,58.96444,0.0,95.5695,0.0
2007-08-11 04:00:00,59.03644,0.0,95.81974,0.0
2007-08-11 05:00:00,58.58644,0.0,97.12974,0.0
2007-08-11 06:00:00,59.16244,0.0,95.8843,2.1279457
2007-08-11 07:00:00,59.39644,0.0,96.20005,0.0
2007-08-11 08:00:00,60.11644,0.0,95.406075,0.0
2007-08-11 09:00:00,60.998444,0.1,95.11597,0.0
2007-08-11 10:00:00,62.65444,0.2,91.849625,0.0
2007-08-11 11:00:00,63.17644,0.0,92.339485,0.0
2007-08-11 12:00:00,65.33644,0.0,87.1975,12.121214
2007-08-11 13:00:00,67.65844,0.0,80.84263,24.848484
2007-08-11 14:00:00,69.98044,0.0,74.05667,33.333336
2007-08-11 15:00:00,71.76244,0.0,70.130775,36.969692
2007-08-11 16:00:00,72.82444,0.0,66.91522,45.454544
2007-08-11 17:00:00,72.734436,0.0,67.334755,43.636364
2007-08-11 18:00:00,72.50044,0.0,68.74484,49.696968
2007-08-11 19:00:00,70.53844,0.0,75.78112,45.454544
2007-08-11 20:00:00,65.15644,0.0,85.96787,34.399998
2007-08-11 21:00:00,63.14044,0.0,89.47637,0.0
2007-08-11 22:00:00,62.132442,0.0,90.59653,0.0
2007-08-11 23:00:00,61.48444,0.0,89.405205,0.0
2007-08-12 00:00:00,59.306442,0.0,92.2154,0.0
2007-08-12 01:00:00,58.37044,0.0,92.365425,0.0
2007-08-12 02:00:00,57.34444,0.0,94.41679,0.0
2007-08-12 03:00:00,57.02044,0.0,95.530945,0.0
2007-08-12 04:00:00,56.624443,0.0,95.77424,0.0
2007-08-12 05:00:00,56.37244,0.0,97.291565,0.0
2007-08-12 06:00:00,56.64244,0.0,96.15274,0.0
2007-08-12 07:00:00,57.596443,0.0,98.26427,0.0
2007-08-12 08:00:00,59.91844,0.0,96.02197,12.727271
2007-08-12 09:00:00,62.38444,0.0,92.49312,7.878789
2007-08-12 10:00:00,66.164444,0.0,85.03933,13.939394
2007-08-12 11:00:00,68.162445,0.0,83.49519,8.48485
2007-08-12 12:00:00,70.772446,0.0,78.19641,9.090908
2007-08-12 13:00:00,73.07645,0.0,72.62497,20.60606
2007-08-12 14:00:00,75.164444,0.0,67.60541,25.454548
2007-08-12 15:00:00,76.42444,0.0,63.998062,49.696968
2007-08-12 16:00:00,76.65844,0.0,61.396996,49.696968
2007-08-12 17:00:00,76.568436,0.5,60.762653,48.363636
2007-08-12 18:00:00,75.11044,0.3,69.24383,45.090908
2007-08-12 19:00:00,72.374435,0.0,77.05199,47.090904
2007-08-12 20:00:00,70.412445,0.0,76.69189,34.30909
2007-08-12 21:00:00,68.07244,0.2,80.92423,0.0
2007-08-12 22:00:00,65.46244,0.0,85.98471,0.0
2007-08-12 23:00:00,64.022446,0.0,88.99823,0.0
2007-08-13 00:00:00,63.662445,0.0,90.132774,0.0
2007-08-13 01:00:00,63.08644,0.0,90.34201,0.0
2007-08-13 02:00:00,62.16844,0.0,91.30211,0.0
2007-08-13 03:00:00,61.970444,0.0,91.826775,0.0
2007-08-13 04:00:00,61.93444,0.0,92.300545,0.0
2007-08-13 05:00:00,61.736443,0.0,92.35384,0.0
2007-08-13 06:00:00,61.48444,0.0,92.10754,33.26172
2007-08-13 07:00:00,62.834442,0.0,91.67864,48.484848
2007-08-13 08:00:00,65.39044,0.0,86.422455,43.636364
2007-08-13 09:00:00,67.62244,0.0,80.53038,40.606064
2007-08-13 10:00:00,70.23244,0.0,72.90471,42.424244
2007-08-13 11:00:00,72.50044,0.0,68.30677,49.696968
2007-08-13 12:00:00,73.634445,0.0,63.173313,54.545452
2007-08-13 13:00:00,75.02045,0.0,59.102535,45.454544
2007-08-13 14:00:00,75.14644,0.0,58.02415,46.060608
2007-08-13 15:00:00,75.68644,0.0,58.39617,41.21212
2007-08-13 16:00:00,75.66844,0.0,59.073593,42.424244
2007-08-13 17:00:00,75.25444,0.0,61.02413,47.272724
2007-08-13 18:00:00,73.76044,0.0,63.310635,49.090908
2007-08-13 19:00:00,71.042435,0.0,71.32325,41.81818
2007-08-13 20:00:00,67.35244,0.0,82.54376,33.968082
2007-08-13 21:00:00,66.61444,0.0,82.17781,0.0
2007-08-13 22:00:00,65.73244,0.0,83.073166,0.0
2007-08-13 23:00:00,65.04844,0.0,85.686516,0.0
2007-08-14 00:00:00,64.83244,0.0,86.72592,0.0
2007-08-14 01:00:00,64.904434,0.0,86.119705,0.0
2007-08-14 02:00:00,64.54444,0.0,86.822266,0.0
2007-08-14 03:00:00,63.71644,0.0,87.84749,0.0
2007-08-14 04:00:00,61.862442,0.0,91.82314,0.0
2007-08-14 05:00:00,60.818443,0.0,93.28602,0.0
2007-08-14 06:00:00,60.87244,0.0,93.95343,29.65926
2007-08-14 07:00:00,63.41044,0.0,91.40452,45.454544
2007-08-14 08:00:00,65.71444,0.2,86.66101,42.545456
2007-08-14 09:00:00,68.05444,0.0,81.44083,44.242424
2007-08-14 10:00:00,70.32244,0.0,76.10065,48.484848
2007-08-14 11:00:00,72.12244,0.0,74.539116,34.545456
2007-08-14 12:00:00,74.80444,0.0,69.29898,39.999996
2007-08-14 13:00:00,76.37044,0.0,63.951015,42.424244
2007-08-14 14:00:00,77.73844,0.1,60.756264,44.242424
2007-08-14 15:00:00,78.87244,0.0,56.793552,46.060608
2007-08-14 16:00:00,79.484436,0.0,55.269268,49.696968
2007-08-14 17:00:00,79.25044,0.0,55.519924,49.090908
2007-08-14 18:00:00,78.53044,0.0,58.212536,48.484848
2007-08-14 19:00:00,75.79444,0.0,68.40483,53.939396
2007-08-14 20:00:00,71.024445,0.0,77.28108,36.67576
2007-08-14 21:00:00,68.99044,0.0,82.86189,0.0
2007-08-14 22:00:00,67.83844,0.0,85.1357,0.0
2007-08-14 23:00:00,68.30644,0.0,82.92273,0.0
2007-08-15 00:00:00,69.20644,0.0,79.52585,0.0
2007-08-15 01:00:00,69.42244,0.0,77.09775,0.0
2007-08-15 02:00:00,69.098434,0.0,76.13934,0.0
2007-08-15 03:00:00,68.540436,0.0,76.48178,0.0
2007-08-15 04:00:00,67.60444,0.0,79.047035,0.0
2007-08-15 05:00:00,67.82044,0.0,78.15686,0.0
2007-08-15 06:00:00,68.30644,0.0,76.75644,24.150673
2007-08-15 07:00:00,69.386444,0.0,76.115906,43.636364
2007-08-15 08:00:00,72.46444,0.0,71.96876,49.696968
2007-08-15 09:00:00,75.50644,0.0,66.70785,49.696968
2007-08-15 10:00:00,78.35044,0.0,60.02928,54.181816
2007-08-15 11:00:00,81.24844,0.0,54.533966,55.757576
2007-08-15 12:00:00,83.78644,0.0,51.531372,55.636364
2007-08-15 13:00:00,85.83844,0.0,48.72261,53.939396
2007-08-15 14:00:00,87.31444,0.0,46.21072,50.909096
2007-08-15 15:00:00,88.17844,0.0,43.804474,49.090908
2007-08-15 16:00:00,88.21444,0.0,43.065674,44.848488
2007-08-15 17:00:00,87.89044,0.0,44.99862,49.696968
2007-08-15 18:00:00,85.568436,0.0,49.67713,45.454544
2007-08-15 19:00:00,80.88844,0.0,62.270367,27.272726
2007-08-15 20:00:00,78.404434,0.0,64.03111,27.604038
2007-08-15 21:00:00,77.45044,0.0,65.96482,0.0
2007-08-15 22:00:00,76.51444,0.0,65.98292,0.0
2007-08-15 23:00:00,73.83244,0.0,74.976746,0.0
2007-08-16 00:00:00,73.38245,0.0,73.06909,0.0
2007-08-16 01:00:00,72.84244,0.0,69.177895,0.0
2007-08-16 02:00:00,72.356445,0.0,64.70528,0.0
2007-08-16 03:00:00,69.67444,0.0,68.390755,0.0
2007-08-16 04:00:00,68.180435,0.1,73.553375,0.0
2007-08-16 05:00:00,66.524445,0.5,78.35309,0.0
2007-08-16 06:00:00,64.14844,0.7,82.37991,3.579124
2007-08-16 07:00:00,62.348442,1.0,84.81281,18.18182
2007-08-16 08:00:00,61.592445,0.0,87.74294,18.18182
2007-08-16 09:00:00,61.970444,0.0,86.91151,9.696969
2007-08-16 10:00:00,62.90644,0.0,85.953575,3.0303025
2007-08-16 11:00:00,64.328445,0.0,80.59711,1.8181801
2007-08-16 12:00:00,65.318436,0.0,77.697754,2.4242413
2007-08-16 13:00:00,66.61444,0.0,70.86497,26.060608
2007-08-16 14:00:00,67.20844,0.0,65.745674,39.39394
2007-08-16 15:00:00,67.74844,0.0,63.558376,42.424244
2007-08-16 16:00:00,67.874435,0.0,60.82557,41.21212
2007-08-16 17:00:00,67.28044,0.0,60.586594,39.999996
2007-08-16 18:00:00,66.542435,0.0,61.421238,38.78788
2007-08-16 19:00:00,64.85044,0.0,65.76711,41.81818
2007-08-16 20:00:00,60.71044,0.0,76.94331,27.830303
2007-08-16 21:00:00,58.85644,0.0,80.81802,0.0
2007-08-16 22:00:00,57.92044,0.0,83.4228,0.0
2007-08-16 23:00:00,58.10044,0.0,82.115135,0.0
2007-08-17 00:00:00,57.056442,0.0,83.977455,0.0
2007-08-17 01:00:00,57.18244,0.0,84.26582,0.0
2007-08-17 02:00:00,56.15644,0.0,86.82398,0.0
2007-08-17 03:00:00,54.60844,0.0,88.6757,0.0
2007-08-17 04:00:00,54.51844,0.0,89.20683,0.0
2007-08-17 05:00:00,53.96044,0.0,90.38338,0.0
2007-08-17 06:00:00,53.07844,0.0,91.62842,27.211113
2007-08-17 07:00:00,56.60644,0.0,87.31207,38.78788
2007-08-17 08:00:00,60.278442,0.0,80.128746,41.81818
2007-08-17 09:00:00,62.92444,0.0,74.59455,50.303032
2007-08-17 10:00:00,64.83244,0.0,69.15638,44.242424
2007-08-17 11:00:00,67.11844,0.0,62.110104,27.878788
2007-08-17 12:00:00,66.290436,0.1,63.16622,29.09091
2007-08-17 13:00:00,66.03844,0.3,65.34607,25.454548
2007-08-17 14:00:00,66.21844,0.2,64.552315,29.09091
2007-08-17 15:00:00,66.542435,0.1,63.19803,27.272726
2007-08-17 16:00:00,67.58644,0.0,58.22,40.606064
2007-08-17 17:00:00,68.12644,0.0,54.460545,38.181816
2007-08-17 18:00:00,67.76644,0.0,55.25362,43.0303
2007-08-17 19:00:00,65.42644,0.0,62.139694,38.78788
2007-08-17 20:00:00,62.16844,0.0,68.39933,28.78485
2007-08-17 21:00:00,60.26044,0.0,73.302475,0.0
2007-08-17 22:00:00,58.85644,0.0,75.858185,0.0
2007-08-17 23:00:00,58.31644,0.0,77.606026,0.0
2007-08-18 00:00:00,57.63244,0.0,79.59852,0.0
2007-08-18 01:00:00,57.32644,0.0,80.376564,0.0
2007-08-18 02:00:00,57.32644,0.0,80.215385,0.0
2007-08-18 03:00:00,57.056442,0.0,80.62475,0.0
2007-08-18 04:00:00,56.480442,0.0,81.61308,0.0
2007-08-18 05:00:00,55.76044,0.0,83.61041,0.0
2007-08-18 06:00:00,54.96844,0.0,85.60178,19.858585
2007-08-18 07:00:00,55.526443,0.0,88.1313,38.181816
2007-08-18 08:00:00,58.76644,0.0,83.479904,37.57576
2007-08-18 09:00:00,61.80844,0.0,77.754845,50.909096
2007-08-18 10:00:00,64.86844,0.0,71.47424,29.09091
2007-08-18 11:00:00,66.39844,0.0,67.4892,32.727272
2007-08-18 12:00:00,68.486435,0.0,62.12138,36.969692
2007-08-18 13:00:00,69.85444,0.0,58.915558,31.51515
2007-08-18 14:00:00,70.97044,0.0,56.29845,28.48485
2007-08-18 15:00:00,71.00644,0.0,56.52645,27.272726
2007-08-18 16:00:00,71.11444,0.0,56.46704,30.90909
2007-08-18 17:00:00,71.042435,0.0,56.60596,35.151512
2007-08-18 18:00:00,70.412445,0.0,57.11834,53.333332
2007-08-18 19:00:00,67.73044,0.0,67.68581,52.121212
2007-08-18 20:00:00,64.346436,0.0,71.13807,35.969692
2007-08-18 21:00:00,62.90644,0.0,73.76127,0.0
2007-08-18 22:00:00,61.430443,0.0,77.21094,0.0
2007-08-18 23:00:00,59.522438,0.0,81.40598,0.0
2007-08-19 00:00:00,58.94644,0.0,82.83177,0.0
2007-08-19 01:00:00,58.874443,0.0,83.101364,0.0
2007-08-19 02:00:00,58.01044,0.0,84.59943,0.0
2007-08-19 03:00:00,57.848442,0.0,84.36494,0.0
2007-08-19 04:00:00,56.300438,0.0,87.35368,0.0
2007-08-19 05:00:00,54.44644,0.0,92.047646,0.0
2007-08-19 06:00:00,54.33844,0.0,94.089035,19.040405
2007-08-19 07:00:00,57.09244,0.0,91.414856,30.303032
2007-08-19 08:00:00,60.944443,0.0,83.29627,35.151512
2007-08-19 09:00:00,64.22044,0.0,77.35201,35.757576
2007-08-19 10:00:00,66.92044,0.0,71.40707,35.151512
2007-08-19 11:00:00,69.56644,0.0,64.91675,43.0303
2007-08-19 12:00:00,71.078445,0.0,57.776695,42.424244
2007-08-19 13:00:00,72.21244,0.0,55.18832,32.727272
2007-08-19 14:00:00,73.22044,0.2,54.60994,39.999996
2007-08-19 15:00:00,69.99844,1.8,64.29573,46.666668
2007-08-19 16:00:00,70.55644,0.0,63.120007,48.484848
2007-08-19 17:00:00,71.90644,0.0,59.460556,38.78788
2007-08-19 18:00:00,69.134445,1.1,64.65331,36.36364
2007-08-19 19:00:00,66.72244,0.0,70.04833,50.303032
2007-08-19 20:00:00,64.292435,0.0,76.454796,30.845455
2007-08-19 21:00:00,63.23044,0.0,78.38736,0.0
2007-08-19 22:00:00,62.348442,0.0,80.71099,0.0
2007-08-19 23:00:00,61.376442,0.0,83.05281,0.0
2007-08-20 00:00:00,61.34044,0.0,83.869644,0.0
2007-08-20 01:00:00,61.03444,0.0,85.010056,0.0
2007-08-20 02:00:00,60.08044,0.0,87.209114,0.0
2007-08-20 03:00:00,59.68444,0.0,88.511765,0.0
2007-08-20 04:00:00,59.540443,0.0,87.40966,0.0
2007-08-20 05:00:00,58.89244,0.0,89.05651,0.0
2007-08-20 06:00:00,58.208443,0.1,89.20088,13.044782
2007-08-20 07:00:00,58.17244,0.0,88.96467,26.666664
2007-08-20 08:00:00,58.91044,0.0,85.66755,27.272726
2007-08-20 09:00:00,59.666443,0.0,82.390755,24.848484
2007-08-20 10:00:00,60.18844,0.0,79.69899,21.212122
2007-08-20 11:00:00,61.124443,0.0,73.73193,21.818182
2007-08-20 12:00:00,62.330437,0.0,70.07959,15.757578
2007-08-20 13:00:00,63.41044,0.0,66.07639,26.060608
2007-08-20 14:00:00,64.274445,0.0,62.95206,35.757576
2007-08-20 15:00:00,64.74244,0.0,60.49213,27.272726
2007-08-20 16:00:00,64.40044,0.0,60.894505,18.18182
2007-08-20 17:00:00,63.41044,0.0,64.11822,16.969696
2007-08-20 18:00:00,61.970444,0.0,69.528076,27.272726
2007-08-20 19:00:00,60.512444,0.0,74.560005,42.363636
2007-08-20 20:00:00,58.76644,0.0,80.48954,23.537878
2007-08-20 21:00:00,57.848442,0.0,84.75763,0.0
2007-08-20 22:00:00,57.02044,0.0,89.264175,0.0
2007-08-20 23:00:00,55.58044,0.2,90.69278,0.0
2007-08-21 00:00:00,55.27444,0.5,91.95496,0.0
2007-08-21 01:00:00,55.13044,0.3,91.705635,0.0
2007-08-21 02:00:00,55.07644,0.3,92.13138,0.0
